symbol,t,o,h,l,c,v,vw,n
ETH/USD,2024-12-29T00:00:00Z,3396.837,3399.965,3379.518,3386.3005,0.000232242,3386.556677,52
ETH/USD,2024-12-29T01:00:00Z,3384.211,3389.9,3370.3,3373.611,0.000194106,3377.756517,53
ETH/USD,2024-12-29T02:00:00Z,3371.25,3386.5655,3370.3,3383.0035,5.142e-06,3370.321616,2
ETH/USD,2024-12-29T03:00:00Z,3384.946,3384.946,3372.26,3376.25,0.014373038,3384.946,1
ETH/USD,2024-12-29T04:00:00Z,3378.44,3385.149,3376.275,3383.3825,0.057523047,3383.12816,2
ETH/USD,2024-12-29T05:00:00Z,3384.9405,3385.119,3379.0525,3381.519,0.028761763,3383.1,1
ETH/USD,2024-12-29T06:00:00Z,3379.4675,3392.92,3375.2,3390.697,0,3379.4675,0
ETH/USD,2024-12-29T07:00:00Z,3391.06,3402.065,3386.845,3402.065,0,3391.06,0
ETH/USD,2024-12-29T08:00:00Z,3404.115,3404.8,3389.55,3390.961,0.094374713,3394.41,1
ETH/USD,2024-12-29T09:00:00Z,3392.97,3401.2825,3386.3415,3398.74,0.004297623,3396.2,1
ETH/USD,2024-12-29T10:00:00Z,3400.4395,3407.411,3396.9395,3399.506,0.302405746,3399.8,1
ETH/USD,2024-12-29T11:00:00Z,3401.0715,3403.0825,3393.026,3393.026,0,3401.0715,0
ETH/USD,2024-12-29T12:00:00Z,3390.6745,3399.675,3385.1,3387.5885,0.911156884,3385.1,1
ETH/USD,2024-12-29T13:00:00Z,3385.852,3394.9335,3383.71,3393.92,0.028677843,3393,1
ETH/USD,2024-12-29T14:00:00Z,3395.74,3405.885,3350.2775,3365.3595,0.026,3361.279177,2
ETH/USD,2024-12-29T15:00:00Z,3365.95,3377.069,3359.233,3369.65,0.022867416,3372,1
ETH/USD,2024-12-29T16:00:00Z,3367.0785,3371.2525,3340.839,3349.8105,0.030311934,3370.590476,2
ETH/USD,2024-12-29T17:00:00Z,3351.429,3358.0885,3343.269,3355.155,0.043474237,3357.296,1
ETH/USD,2024-12-29T18:00:00Z,3352.845,3364.1,3345.7975,3355.3255,0.090729124,3361.187062,2
ETH/USD,2024-12-29T19:00:00Z,3356.7,3362.9715,3350.11,3357.021,0.014335663,3359.419,1
ETH/USD,2024-12-29T20:00:00Z,3355.335,3355.335,3329.64,3352.608,0.041504742,3347.898274,10
ETH/USD,2024-12-29T21:00:00Z,3354.0945,3360.9745,3337.3,3345.555,0,3354.0945,0
ETH/USD,2024-12-29T22:00:00Z,3343.5565,3353.64,3321.695,3333.85,1.163160805,3325.20598,4
ETH/USD,2024-12-29T23:00:00Z,3335.2765,3359.8,3320.766,3350.565,0.000710148,3327.112,1
ETH/USD,2024-12-30T00:00:00Z,3348.465,3383.945,3343.51,3378.75,0.00266748,3373.97,1
ETH/USD,2024-12-30T01:00:00Z,3380.935,3430.2855,3357.8201273815,3413.5,2.734731704,3400.505121,2
ETH/USD,2024-12-30T02:00:00Z,3415.25,3419.044,3398.086,3409.85,0.000607681,3408.74,1
ETH/USD,2024-12-30T03:00:00Z,3408,3417.515,3395.376,3397,0.000292556,3414.881,1
ETH/USD,2024-12-30T04:00:00Z,3397.8235,3409.1315,3384.252,3384.252,0.015178749,3395.661,1
ETH/USD,2024-12-30T05:00:00Z,3383.356,3401.3925,3380.8695,3401.3925,0,3383.356,0
ETH/USD,2024-12-30T06:00:00Z,3403.225,3423.47,3401.822,3422.509,0.07421674,3423.21906,2
ETH/USD,2024-12-30T07:00:00Z,3424.6075,3424.6075,3402.865,3421.26,0.113996841,3414.9,1
ETH/USD,2024-12-30T08:00:00Z,3422.7345,3427.5385,3405.3,3415.992,2.052750507,3420.522533,47
ETH/USD,2024-12-30T09:00:00Z,3413.34,3422.3,3405.235,3415.1,0.027173595,3422.23205,59
ETH/USD,2024-12-30T10:00:00Z,3412.7,3421.985,3404.15,3407.45,3.657472418,3409.679528,55
ETH/USD,2024-12-30T11:00:00Z,3404.9,3417.4695,3389.9015,3417.1475,0.028675279,3396.100224,22
ETH/USD,2024-12-30T12:00:00Z,3419.453,3423.2495,3399.487,3403.394,0,3419.453,0
ETH/USD,2024-12-30T13:00:00Z,3405.7185,3407.056,3326.2,3331.0235,0.531280236,3336.249183,13
ETH/USD,2024-12-30T14:00:00Z,3328.847,3346.205,3304.419,3306.947,1.433200677,3316.220476,12
ETH/USD,2024-12-30T15:00:00Z,3309.17,3337.11,3297.665,3318.56,1.138640632,3310.401535,8
ETH/USD,2024-12-30T16:00:00Z,3316.4,3335.11,3311.14,3332.408,0.802172496,3327.902255,4
ETH/USD,2024-12-30T17:00:00Z,3334.638,3403.6655,3327.086,3386.679,0.00331939,3381.676283,2
ETH/USD,2024-12-30T18:00:00Z,3385.0355,3401.465,3378.01,3392.159,0.442460419,3389.449467,3
ETH/USD,2024-12-30T19:00:00Z,3393.589,3403.2555,3385.223,3399.1415,1,3399.12,1
ETH/USD,2024-12-30T20:00:00Z,3401.042,3415.2095,3393.715,3394.446,0.654767145,3405.22223,36
ETH/USD,2024-12-30T21:00:00Z,3396.737,3396.737,3306.1735,3314.9785,0.142736065,3317.152905,3
ETH/USD,2024-12-30T22:00:00Z,3312.98,3361.337,3312.98,3351.675,0.000635917,3360.9,1
ETH/USD,2024-12-30T23:00:00Z,3350.3055,3362.072,3343.475,3356.384,0,3351.21175,0
ETH/USD,2024-12-31T00:00:00Z,3354.391,3358.6885,3321.596,3324.25,0.000268399,3343.265024,44
ETH/USD,2024-12-31T01:00:00Z,3322.4,3339.9875,3311.53,3334.6,0.000598217,3338.317763,4
ETH/USD,2024-12-31T02:00:00Z,3335.911,3343.505,3328.483,3337.724,0,3335.21375,0
ETH/USD,2024-12-31T03:00:00Z,3336.7825,3341.227,3327.535,3335.723,0,3335.61125,0
ETH/USD,2024-12-31T04:00:00Z,3338.03,3346.975,3326.118,3329.145,0.029406853,3333.89,1
ETH/USD,2024-12-31T05:00:00Z,3330.9095,3343.6015,3324.551,3340.19,0.04547873,3335.102504,2
ETH/USD,2024-12-31T06:00:00Z,3338.717,3357.2545,3337.25,3348.82,0.334543074,3348.37001,3
ETH/USD,2024-12-31T07:00:00Z,3351.1485,3356.1215,3346.164,3347.9115,0.028994621,3355.93,1
ETH/USD,2024-12-31T08:00:00Z,3350.345,3403.08,3350.195,3375.4005,1.030266686,3390.327911,3
ETH/USD,2024-12-31T09:00:00Z,3377.2885,3389.451,3373.2,3384.25,0.27462784,3374.547047,4
ETH/USD,2024-12-31T10:00:00Z,3385.695,3394.898,3374.1835,3391.315,0.007204841,3385.850674,8
ETH/USD,2024-12-31T11:00:00Z,3390.02,3394.17,3385.1,3390.845,0.000585075,3390.83901,2
ETH/USD,2024-12-31T12:00:00Z,3391.5625,3407.8435,3388.1565,3388.1565,0.517477958,3405.322591,3
ETH/USD,2024-12-31T13:00:00Z,3390.043,3436.8,3390.043,3422.5,0.271840759,3422.920593,8
ETH/USD,2024-12-31T14:00:00Z,3424.35,3447.941,3416.7,3422.167,0.219446296,3422.975404,6
ETH/USD,2024-12-31T15:00:00Z,3423.8,3429.92,3400.85,3409.2345,0.018609881,3414.115674,12
ETH/USD,2024-12-31T16:00:00Z,3406.646,3414.04,3387.05,3401.95,0.95757207,3410.185922,32
ETH/USD,2024-12-31T17:00:00Z,3402.9765,3404.55,3325.7495,3359.575,0.239663203,3363.727779,21
ETH/USD,2024-12-31T18:00:00Z,3357.7,3366.9735,3345.1,3357.75,0.007993867,3349.931796,11
ETH/USD,2024-12-31T19:00:00Z,3359.951,3363.595,3340.635,3348.856,0,3359.951,0
ETH/USD,2024-12-31T20:00:00Z,3350.9345,3359.479,3332.2,3341.2585,0.470487958,3341.925512,38
ETH/USD,2024-12-31T21:00:00Z,3343.415,3348.3515,3325.85,3346.9095,0,3344.885,0
ETH/USD,2024-12-31T22:00:00Z,3345.29,3345.633,3325.2235,3332.9835,0.007852642,3345.633,1
ETH/USD,2024-12-31T23:00:00Z,3330.505,3339.2055,3323.115,3330.83,0,3330.505,0
ETH/USD,2025-01-01T00:00:00Z,3329.17,3358.2025,3329.17,3358.2025,0,3329.17,0
ETH/USD,2025-01-01T01:00:00Z,3356.3665,3358.35,3336.266,3339.6,0,3355.48575,0
ETH/USD,2025-01-01T02:00:00Z,3341.8225,3361.095,3341.4135,3354.65,0.168565268,3347.158404,3
ETH/USD,2025-01-01T03:00:00Z,3352.836,3357.0485,3345.1475,3348.8,0,3352.836,0
ETH/USD,2025-01-01T04:00:00Z,3346.645,3348.33,3332.989,3332.989,0.048772808,3341.5,1
ETH/USD,2025-01-01T05:00:00Z,3334.16,3344.216,3334.16,3340.0275,0,3334.16,0
ETH/USD,2025-01-01T06:00:00Z,3337.686,3338.84,3330.35,3338.211,0,3337.686,0
ETH/USD,2025-01-01T07:00:00Z,3336.4285,3340.1725,3332.771,3338.197,0,3335.77825,0
ETH/USD,2025-01-01T08:00:00Z,3340.609,3340.609,3325.012,3330.55,0.46334576,3337.953,1
ETH/USD,2025-01-01T09:00:00Z,3331.8845,3334.1655,3308.65,3328.51,0.85690388,3327.1,1
ETH/USD,2025-01-01T10:00:00Z,3329.9715,3331.8315,3319.82,3319.82,0,3329.9715,0
ETH/USD,2025-01-01T11:00:00Z,3317.75,3339.6575,3317.75,3334.465,0.042711349,3327.18827,2
ETH/USD,2025-01-01T12:00:00Z,3332.206,3344.3655,3332.206,3340.2615,0.004368759,3340.9,1
ETH/USD,2025-01-01T13:00:00Z,3338.4265,3345.274,3326.5545,3336.79,0,3338.4265,0
ETH/USD,2025-01-01T14:00:00Z,3338.4,3352.4805,3321.8255,3339.3045,0.001,3339.1,1
ETH/USD,2025-01-01T15:00:00Z,3337.0675,3347.429,3327.155,3346.026,0,3337.0675,0
ETH/USD,2025-01-01T16:00:00Z,3347.816,3349.035,3326.1555,3331.645,0.037792828,3347.066012,4
ETH/USD,2025-01-01T17:00:00Z,3332.5685,3337.208,3317.4,3337.208,0.002922557,3329.41,1
ETH/USD,2025-01-01T18:00:00Z,3336.35,3342.7,3326.905,3339.8285,0.030833519,3334.42,1
ETH/USD,2025-01-01T19:00:00Z,3338.4,3356.4725,3332.539,3348.32,0.002447129,3335.930335,2
ETH/USD,2025-01-01T20:00:00Z,3350.7375,3357.96,3345.9975,3352.285,0.471780497,3357.011621,23
ETH/USD,2025-01-01T21:00:00Z,3354.77,3363.2735,3348.34,3360.719,0.021890619,3350.76197,3
ETH/USD,2025-01-01T22:00:00Z,3362.1,3366.959,3353.39,3355.6265,0,3360.22675,0
ETH/USD,2025-01-01T23:00:00Z,3353.5535,3359.4035,3346.85,3354.666,0,3353.5535,0
ETH/USD,2025-01-02T00:00:00Z,3356.832,3394.142,3349.05,3383.3305,0.002068362,3356.420449,4
ETH/USD,2025-01-02T01:00:00Z,3385.1,3398.1645,3372.089,3376.22,1.379518699,3385.866808,5
ETH/USD,2025-01-02T02:00:00Z,3377.64,3391.4,3371.708,3391.4,0.002,3388.372,1
ETH/USD,2025-01-02T03:00:00Z,3393.325,3394.94,3380.825,3382.9,0.004167556,3386.98,1
ETH/USD,2025-01-02T04:00:00Z,3384.956,3421.219,3382.7185,3411.524,0.030707509,3393.037867,4
ETH/USD,2025-01-02T05:00:00Z,3409.148,3412.65,3396.987,3407.171,0.157516915,3401.784708,11
ETH/USD,2025-01-02T06:00:00Z,3407.56,3409.4765,3396,3405.714,0.285778091,3405.529753,17
ETH/USD,2025-01-02T07:00:00Z,3408.01,3417.515,3403.2,3417.515,5.960573392,3414.999947,14
ETH/USD,2025-01-02T08:00:00Z,3417.7,3436.91,3410.75,3433.505,0.299611272,3422.765515,3
ETH/USD,2025-01-02T09:00:00Z,3435.43,3464.747481108,3427.9,3464.747481108,10.178996192,3436.490295,22
ETH/USD,2025-01-02T10:00:00Z,3463.423,3472.693,3455.89,3464.35,4.220467486,3461.874472,8
ETH/USD,2025-01-02T11:00:00Z,3462.6,3470.805,3454.3,3467.775,0.842934299,3459.782512,2
ETH/USD,2025-01-02T12:00:00Z,3469.183,3477.36,3463.84,3477.105,2.08873694,3476.254342,5
ETH/USD,2025-01-02T13:00:00Z,3476.685,3481.0145,3455.06,3461.915,1.937455389,3467.10702,49
ETH/USD,2025-01-02T14:00:00Z,3464.2175,3505.1286146095,3438.54,3492.262,25.719294525,3445.662356,41
ETH/USD,2025-01-02T15:00:00Z,3490.2495,3490.2495,3451,3459.765,3.158321319,3463.786399,49
ETH/USD,2025-01-02T16:00:00Z,3461.53,3488.886,3443.8,3465.9525,0.159268984,3472.525445,18
ETH/USD,2025-01-02T17:00:00Z,3465.59,3476.2855,3428.8075,3447.7,0.171251367,3437.070012,2
ETH/USD,2025-01-02T18:00:00Z,3450.116,3462.4625,3439.254,3462.4625,0.148614363,3449.64412,2
ETH/USD,2025-01-02T19:00:00Z,3460.5675,3472.485,3456.65,3461.5,0.323327744,3465.118391,4
ETH/USD,2025-01-02T20:00:00Z,3462.1555,3472.16,3450.5,3450.981,0.942561461,3453.31343,50
ETH/USD,2025-01-02T21:00:00Z,3452.2945,3452.2945,3441.419,3449.95,0,3452.2945,0
ETH/USD,2025-01-02T22:00:00Z,3448.8575,3448.8575,3420.04,3437.88,0.141608776,3435.66,1
ETH/USD,2025-01-02T23:00:00Z,3439.771,3452.865,3435.52,3452.023,0.011369271,3449.27,1
ETH/USD,2025-01-03T00:00:00Z,3453.032,3462.5175,3444.73,3446.331,0.007468,3449.26,1
ETH/USD,2025-01-03T01:00:00Z,3444.955,3461.91,3442.0655,3461.803,0.004,3456.0815,2
ETH/USD,2025-01-03T02:00:00Z,3460.309,3472.715,3454.2665,3454.455,0.005301135,3457.613214,2
ETH/USD,2025-01-03T03:00:00Z,3457.015,3469.87,3454.324,3469.0025,0.140541594,3469.847288,13
ETH/USD,2025-01-03T04:00:00Z,3466.9,3467.854,3451.7,3455.825,0.000262711,3456.783573,45
ETH/USD,2025-01-03T05:00:00Z,3453.56,3456.85,3441.4,3454.45,0.000246988,3447.537229,47
ETH/USD,2025-01-03T06:00:00Z,3453,3459.136,3439.5265,3439.5265,3.9626e-05,3451.424764,3
ETH/USD,2025-01-03T07:00:00Z,3438.222,3440.6735,3430.655,3431.435,2,3436.7,1
ETH/USD,2025-01-03T08:00:00Z,3430.0225,3440.319,3421.558,3426.225,0.035592841,3432.02,1
ETH/USD,2025-01-03T09:00:00Z,3428.0545,3447.342,3426.459,3442.553,0.141241659,3444.59,1
ETH/USD,2025-01-03T10:00:00Z,3441.45,3449.1765,3437.031,3444.342,0.004233173,3443.31,1
ETH/USD,2025-01-03T11:00:00Z,3446.1835,3467.883,3445.0305,3463.4485,0.001402929,3467.883,1
ETH/USD,2025-01-03T12:00:00Z,3462.5025,3473.878,3460.172,3462.942,1.451159263,3467.889263,5
ETH/USD,2025-01-03T13:00:00Z,3465.6,3494.2,3461.221,3478.354,0.981960376,3473.211687,5
ETH/USD,2025-01-03T14:00:00Z,3476.47,3535.135,3476.47,3524.945,1.745341735,3502.665386,11
ETH/USD,2025-01-03T15:00:00Z,3526.46,3571.38545,3519.4625,3565.03,0.434748886,3543.675868,7
ETH/USD,2025-01-03T16:00:00Z,3566.213,3595.649,3566.213,3581.74,4.100681554,3585.316089,17
ETH/USD,2025-01-03T17:00:00Z,3583.78,3590.913,3572.1,3574.653,0.683102411,3578.317594,5
ETH/USD,2025-01-03T18:00:00Z,3572.626,3616.2765,3572.626,3603.6,2.128831882,3584.571874,10
ETH/USD,2025-01-03T19:00:00Z,3601,3626.642015113,3601,3621.73,4.108522234,3620.442015,9
ETH/USD,2025-01-03T20:00:00Z,3619.7665,3620.082,3600.489,3601.0745,4.014853446,3605.216204,117
ETH/USD,2025-01-03T21:00:00Z,3602.485,3616.922,3594.4,3613.9945,1.283513166,3599.349438,3
ETH/USD,2025-01-03T22:00:00Z,3615.44,3622.6705,3610.235,3617.435,0.2779404,3611.143678,2
ETH/USD,2025-01-03T23:00:00Z,3614.765,3616.419,3604.2595,3607.0885,4.047675104,3606.812374,2
ETH/USD,2025-01-04T00:00:00Z,3608.5345,3620.035,3601.335,3601.335,0.041373846,3608.8,1
ETH/USD,2025-01-04T01:00:00Z,3601.0505,3601.0505,3582.34,3596.06,8.318717115,3589.629586,2
ETH/USD,2025-01-04T02:00:00Z,3594.905,3599.08,3582.897,3595.697,0,3594.905,0
ETH/USD,2025-01-04T03:00:00Z,3593.5,3599.81,3591.11,3596.901,0.02753366,3596.139,1
ETH/USD,2025-01-04T04:00:00Z,3594.835,3594.875,3582.72,3590.915,0.824229369,3582.72,1
ETH/USD,2025-01-04T05:00:00Z,3591.204,3595.7875,3586.3,3595.7875,0,3591.204,0
ETH/USD,2025-01-04T06:00:00Z,3598.6,3606.7305,3595.0115,3600.4405,0,3598.6,0
ETH/USD,2025-01-04T07:00:00Z,3600.315,3608.358,3592.55,3592.55,0,3600.315,0
ETH/USD,2025-01-04T08:00:00Z,3595.155,3603.2455,3584.999,3584.999,0.010584971,3598.922,1
ETH/USD,2025-01-04T09:00:00Z,3586.85,3594.93,3585.0585,3587.371,0.358141755,3586.820603,2
ETH/USD,2025-01-04T10:00:00Z,3590.464,3591.212,3573.7735,3588.295,0,3590.838,0
ETH/USD,2025-01-04T11:00:00Z,3587.283,3604.55,3584.8675,3602.615,0.405917852,3595.7,1
ETH/USD,2025-01-04T12:00:00Z,3601.327,3642.835,3601.327,3636.1095,5.132105029,3635.219058,5
ETH/USD,2025-01-04T13:00:00Z,3633.1915,3648.5555,3627.39,3643.795,2.102851112,3632.373534,4
ETH/USD,2025-01-04T14:00:00Z,3646,3646,3633.958,3634.7,4.480138091,3640.061413,4
ETH/USD,2025-01-04T15:00:00Z,3636.901,3661.1,3594.735,3609.902,0.5,3652.392947,1
ETH/USD,2025-01-04T16:00:00Z,3610.57,3627.58,3602.71,3622.7685,0.982504899,3610.153553,6
ETH/USD,2025-01-04T17:00:00Z,3621.3255,3633.6765,3620.924,3631.905,0.052325348,3626.802031,3
ETH/USD,2025-01-04T18:00:00Z,3629.775,3643.645,3620.776,3626.145,0.359609828,3633.313774,3
ETH/USD,2025-01-04T19:00:00Z,3628.1885,3638.05,3624.895,3631.4815,1.131789505,3633,1
ETH/USD,2025-01-04T20:00:00Z,3632.995,3668.3,3632.995,3660.755,2.187180307,3650.979387,35
ETH/USD,2025-01-04T21:00:00Z,3659.45,3670.5,3655.7745,3658.117,0.000272945,3663.74,1
ETH/USD,2025-01-04T22:00:00Z,3660.098,3664.51,3647.0775,3660.04,0.02706402,3664.51,1
ETH/USD,2025-01-04T23:00:00Z,3658.522,3664.25,3651.4985,3656.2115,0.001,3659.9,1
ETH/USD,2025-01-05T00:00:00Z,3658.965,3675.2635,3649.8145,3651.453,0,3658.965,0
ETH/USD,2025-01-05T01:00:00Z,3649.011,3651.453,3631.505,3637.5225,0.014087639,3649.011,1
ETH/USD,2025-01-05T02:00:00Z,3639.4815,3644.2135,3635.74,3642,0,3639.4815,0
ETH/USD,2025-01-05T03:00:00Z,3639.65,3639.65,3630.181,3635.6675,0,3638.9875,0
ETH/USD,2025-01-05T04:00:00Z,3638.0035,3648.329,3637.865,3644.0305,0,3638.56475,0
ETH/USD,2025-01-05T05:00:00Z,3642.578,3642.578,3631.345,3631.345,0,3642.578,0
ETH/USD,2025-01-05T06:00:00Z,3632.975,3641.35625,3629.647,3640.70375,0,3632.975,0
ETH/USD,2025-01-05T07:00:00Z,3638.98,3640.0485,3631.275,3631.275,0,3639.0975,0
ETH/USD,2025-01-05T08:00:00Z,3629.94,3630.97,3609.6925,3621,0.453096773,3620.811971,2
ETH/USD,2025-01-05T09:00:00Z,3618.51,3623.0685,3605,3608.7645,0,3618.51,0
ETH/USD,2025-01-05T10:00:00Z,3607.1935,3618.86,3603.026,3614.4635,0.040332005,3618.86,1
ETH/USD,2025-01-05T11:00:00Z,3612.296,3618.55,3608.5375,3612.402,1.471,3614.384,1
ETH/USD,2025-01-05T12:00:00Z,3614.0405,3621.7865,3604.675,3614.9445,0,3612.8095,0
ETH/USD,2025-01-05T13:00:00Z,3615.701,3625.39,3613.535,3613.535,0.002,3624.411,1
ETH/USD,2025-01-05T14:00:00Z,3615.975,3627.7,3594.41,3622.8455,0.278042835,3601.573104,4
ETH/USD,2025-01-05T15:00:00Z,3621.25,3636.3865,3619.978,3629.6055,0.025309882,3628.992,1
ETH/USD,2025-01-05T16:00:00Z,3627.2215,3638.985,3624.65,3627.07,0.128571165,3632.687099,5
ETH/USD,2025-01-05T17:00:00Z,3628.8,3647.15,3621.885,3627.2735,0.024608517,3631.234897,4
ETH/USD,2025-01-05T18:00:00Z,3629.425,3631.569,3612.715,3630.943,0.002684627,3624.485,1
ETH/USD,2025-01-05T19:00:00Z,3628.6355,3638.65,3626.125,3636.08,1.101337143,3637.674912,3
ETH/USD,2025-01-05T20:00:00Z,3638.1985,3654.315,3627.88,3634.9155,1.823473887,3633.097326,36
ETH/USD,2025-01-05T21:00:00Z,3636.768,3647.3365,3635.451,3647.3365,0,3636.1095,0
ETH/USD,2025-01-05T22:00:00Z,3644.94,3649.64,3634.8715,3644.886,0,3644.94,0
ETH/USD,2025-01-05T23:00:00Z,3646.355,3653.8185,3633.4295,3634.3505,0,3647.275,0
ETH/USD,2025-01-06T00:00:00Z,3635.95,3653.661,3621.7715,3622.5525,0,3637.6935,0
ETH/USD,2025-01-06T01:00:00Z,3624.1635,3652.5685,3610.278,3649.211,0.067603946,3625.499,1
ETH/USD,2025-01-06T02:00:00Z,3647.1165,3683.72,3646.3675,3656.565,0.005844482,3667.4,1
ETH/USD,2025-01-06T03:00:00Z,3656.129,3674.19,3654.066,3664.45,1.002333411,3663.448359,4
ETH/USD,2025-01-06T04:00:00Z,3665.725,3677.2,3659.3565,3671.205,0.039790595,3668.1,1
ETH/USD,2025-01-06T05:00:00Z,3669.65,3696.55,3668.1685,3680.5825,0.298698095,3691.291947,7
ETH/USD,2025-01-06T06:00:00Z,3678.058,3683.355,3666.31,3666.46,0.005341033,3671.17,1
ETH/USD,2025-01-06T07:00:00Z,3668.02,3668.02,3643.264,3649.644,0.00663191,3668.02,1
ETH/USD,2025-01-06T08:00:00Z,3651.435,3659.4115,3634.735,3639.2895,0.25,3647.8,1
ETH/USD,2025-01-06T09:00:00Z,3641.4575,3648.585,3639.8455,3643.6795,0,3641.4575,0
ETH/USD,2025-01-06T10:00:00Z,3645.342,3645.342,3632.575,3636.8,0,3645.342,0
ETH/USD,2025-01-06T11:00:00Z,3638.0575,3658.5,3635.8485,3653.8665,0.31465809,3648.996496,2
ETH/USD,2025-01-06T12:00:00Z,3655.5705,3661.5155,3640.275,3640.275,0.425773993,3651.957872,3
ETH/USD,2025-01-06T13:00:00Z,3642.4,3652.0775,3625.725,3650.1,1.547162456,3637.222649,6
ETH/USD,2025-01-06T14:00:00Z,3650.8015,3700.26505,3622,3684.415,2.111275588,3654.362661,6
ETH/USD,2025-01-06T15:00:00Z,3686.5,3713.7155,3672.5995,3713.7155,0.891853916,3692.609052,13
ETH/USD,2025-01-06T16:00:00Z,3714.8945,3742.4195,3692.255,3712.776,11.311517709,3711.296313,12
ETH/USD,2025-01-06T17:00:00Z,3715.86,3715.86,3657.525,3675.3385,2.276801436,3702.656398,9
ETH/USD,2025-01-06T18:00:00Z,3672.9045,3692.25,3664.435,3685.5555,1.384955955,3677.667124,5
ETH/USD,2025-01-06T19:00:00Z,3683.5465,3697.414,3677.5385,3689.6015,0.065775477,3691.589907,4
ETH/USD,2025-01-06T20:00:00Z,3687.9835,3704.2735,3676.66,3686.125,1.067170612,3693.580438,44
ETH/USD,2025-01-06T21:00:00Z,3687.56,3692.3495,3669.61,3669.655,0.813579868,3669.619206,2
ETH/USD,2025-01-06T22:00:00Z,3672.675,3684.33,3670.24,3680.605,0.135100365,3675.618543,2
ETH/USD,2025-01-06T23:00:00Z,3679.457,3690.185,3670.335,3689.855,0,3679.457,0
ETH/USD,2025-01-07T00:00:00Z,3687.378,3695.1405,3675.8075,3676.4,0,3687.01225,0
ETH/USD,2025-01-07T01:00:00Z,3678.5235,3698.294,3666.3405,3698.207,0.080758726,3687.714952,2
ETH/USD,2025-01-07T02:00:00Z,3695.2745,3700.7735,3677.596,3679.963,0.306391777,3691.127,1
ETH/USD,2025-01-07T03:00:00Z,3681.305,3690.02,3675.75,3685.3185,0.013553059,3683.086037,6
ETH/USD,2025-01-07T04:00:00Z,3686.631,3686.631,3674.25,3675.746,0.000108264,3677.714785,19
ETH/USD,2025-01-07T05:00:00Z,3673.692,3676.89,3660.7,3669.815,0.823826638,3674.759698,9
ETH/USD,2025-01-07T06:00:00Z,3667.997,3676.162,3664.7095,3673.7,1.128282305,3674.718709,2
ETH/USD,2025-01-07T07:00:00Z,3675.178,3679.88,3663.8,3667.9135,0.0799931,3667.589167,4
ETH/USD,2025-01-07T08:00:00Z,3667.331,3678.539,3662.75,3674.155,0.810629783,3670.462713,3
ETH/USD,2025-01-07T09:00:00Z,3676.7145,3676.7145,3653.0545,3661.878,0,3676.7145,0
ETH/USD,2025-01-07T10:00:00Z,3659.935,3665.715,3651.164,3658.342,0.013921204,3661.673146,2
ETH/USD,2025-01-07T11:00:00Z,3655.98,3658.3,3626.83,3640.4105,0.092374,3644.657195,3
ETH/USD,2025-01-07T12:00:00Z,3637.885,3641.5115,3626.755,3632.65,0.040038943,3632.988352,2
ETH/USD,2025-01-07T13:00:00Z,3634.6125,3644.37,3630.7795,3634.6105,0.227175834,3640.718799,2
ETH/USD,2025-01-07T14:00:00Z,3637.3155,3640.9795,3534.225,3570.785,2.62926802,3583.904928,11
ETH/USD,2025-01-07T15:00:00Z,3568.66,3580.266,3416.05,3461,16.746046536,3520.436119,14
ETH/USD,2025-01-07T16:00:00Z,3459.2525,3490.5265,3447.1,3459.02,2.477937103,3482.072689,13
ETH/USD,2025-01-07T17:00:00Z,3459.459,3470.15,3419.6375,3441.255,2.13623678,3461.222994,12
ETH/USD,2025-01-07T18:00:00Z,3438.865,3456.55,3414.3471464015,3419.249,6.601115976,3420.667747,10
ETH/USD,2025-01-07T19:00:00Z,3420.335,3434.6455,3375.95,3384.218,6.024737181,3386.705031,10
ETH/USD,2025-01-07T20:00:00Z,3381.695,3397.99,3362.404,3393.211,1.708446145,3384.137695,84
ETH/USD,2025-01-07T21:00:00Z,3392.2855,3411.116,3363.654,3363.654,0.002,3382.9,1
ETH/USD,2025-01-07T22:00:00Z,3361.625,3396.7195,3357.5265,3396.7195,0.411341437,3394.092854,3
ETH/USD,2025-01-07T23:00:00Z,3395.9695,3395.9695,3375.755,3380.268,0.125510439,3383.568977,3
ETH/USD,2025-01-08T00:00:00Z,3378.9,3414.376,3378.9,3410.592,0.292357243,3403.6,1
ETH/USD,2025-01-08T01:00:00Z,3409.37,3409.37,3376.318,3389.3315,0,3408.68625,0
ETH/USD,2025-01-08T02:00:00Z,3388.4315,3402.9715,3382.785,3383.32,0,3388.4315,0
ETH/USD,2025-01-08T03:00:00Z,3381.63,3386.25,3342.7305,3360.35,0,3379.895,0
ETH/USD,2025-01-08T04:00:00Z,3362.385,3372.565,3343.8855,3347.836,0,3362.385,0
ETH/USD,2025-01-08T05:00:00Z,3349.818,3372.83,3336.91,3349.5,0.29411,3372.83,1
ETH/USD,2025-01-08T06:00:00Z,3352.035,3362.535,3307.3375,3307.9585,2.156418103,3326.707982,6
ETH/USD,2025-01-08T07:00:00Z,3310.527,3358.59,3307.732,3355.135,1.618633146,3331.79708,10
ETH/USD,2025-01-08T08:00:00Z,3353.545,3375.4,3350.8795,3364.635,0.010633582,3371.26606,2
ETH/USD,2025-01-08T09:00:00Z,3363.0005,3373.828,3349.05,3349.05,1.737826426,3359.504267,3
